두서면                                  0714      울산광역시울주군                        Y                               
범서읍                                  0715      울산광역시울주군                        Y                               
삼남면                                  0716      울산광역시울주군                        Y                               
삼동면                                  0717      울산광역시울주군                        Y                               
상북면                                  0718      울산광역시울주군                        Y                               
서생면                                  0719      울산광역시울주군                        Y                               
언양읍                                  0720      울산광역시울주군                        Y                               
온산읍                                  0721      울산광역시울주군                        Y                               
온양읍                                  0722      울산광역시울주군                        Y                               
웅촌면                                  0723      울산광역시울주군                        Y                               
청량면                                  0724      울산광역시울주군                        Y                               
강화읍                                  0725      인천광역시강화군                        Y                               
교동면                                  0726      인천광역시강화군                        Y                               
길상면                                  0727      인천광역시강화군                        Y                               
내가면                                  0728      인천광역시강화군                        Y                               
불은면                                  0729      인천광역시강화군                        Y                               
삼산면                                  0730      인천광역시강화군                        Y                               
서도면                                  0731      인천광역시강화군                        Y                               
선원면                                  0732      인천광역시강화군                        Y                               
송해면                                  0733      인천광역시강화군                        Y                               
양도면                                  0734      인천광역시강화군                        Y                               
양사면                                  0735      인천광역시강화군                        Y                               
하점면                                  0736      인천광역시강화군                        Y                               
화도면                                  0737      인천광역시강화군                        Y                               
대청면                                  0738      인천광역시옹진군                        Y                               
덕적면                                  0739      인천광역시옹진군                        Y                               
백령면                                  0740      인천광역시옹진군                        Y                               
북도면                                  0741      인천광역시옹진군                        Y                               
연평면                                  0742      인천광역시옹진군                        Y                               
영흥면                                  0743      인천광역시옹진군                        Y                               
자월면                                  0744      인천광역시옹진군                        Y                               
강진읍                                  0745      전라남도  강진군                        Y                               
군동면                                  0746      전라남도  강진군                        Y                               
대구면                                  0747      전라남도  강진군                        Y                               
도암면                                  0748      전라남도  강진군                        Y                               
마량면                                  0749      전라남도  강진군                        Y                               
병영면                                  0750      전라남도  강진군                        Y                               
성전면                                  0751      전라남도  강진군                        Y                               
신전면                                  0752      전라남도  강진군                        Y                               
옴천면                                  0753      전라남도  강진군                        Y                               
작천면                                  0754      전라남도  강진군                        Y                               
칠량면                                  0755      전라남도  강진군                        Y                               
고흥읍                                  0756      전라남도  고흥군                        Y                               
과역면                                  0757      전라남도  고흥군                        Y                               
금산면                                  0758      전라남도  고흥군                        Y                               
남양면                                  0759      전라남도  고흥군                        Y                               
대서면                                  0760      전라남도  고흥군                        Y                               
도덕면                                  0761      전라남도  고흥군                        Y                               
도양읍                                  0762      전라남도  고흥군                        Y                               
도화면                                  0763      전라남도  고흥군                        Y                               
동강면                                  0764      전라남도  고흥군                        Y                               
동일면                                  0765      전라남도  고흥군                        Y                               
두원면                                  0766      전라남도  고흥군                        Y                               
봉래면                                  0767      전라남도  고흥군                        Y                               
영남면                                  0768      전라남도  고흥군                        Y                               
점암면                                  0769      전라남도  고흥군                        Y                               
포두면                                  0770      전라남도  고흥군                        Y                               
풍양면                                  0771      전라남도  고흥군                        Y                               
겸면                                    0772      전라남도  곡성군                        Y                               
고달면                                  0773      전라남도  곡성군                        Y                               
곡성읍                                  0774      전라남도  곡성군                        Y                               
목사동면                                0775      전라남도  곡성군                        Y                               
삼기면                                  0776      전라남도  곡성군                        Y                               
석곡면                                  0777      전라남도  곡성군                        Y                               
오곡면                                  0778      전라남도  곡성군                        Y                               
오산면                                  0779      전라남도  곡성군                        Y                               
옥과면                                  0780      전라남도  곡성군                        Y                               
입면                                    0781      전라남도  곡성군                        Y                               
죽곡면                                  0782      전라남도  곡성군                        Y                               
광양읍                                  0783      전라남도  광양시                        Y                               
다압면                                  0784      전라남도  광양시                        Y                               
봉강면                                  0785      전라남도  광양시                        Y                               
옥곡면                                  0786      전라남도  광양시                        Y                               
옥룡면                                  0787      전라남도  광양시                        Y                               
진상면                                  0788      전라남도  광양시                        Y                               
진월면                                  0789      전라남도  광양시                        Y                               
간전면                                  0790      전라남도  구례군                        Y                               
광의면                                  0791      전라남도  구례군                        Y                               
구례읍                                  0792      전라남도  구례군                        Y                               
마산면                                  0793      전라남도  구례군                        Y                               
문척면                                  0794      전라남도  구례군                        Y                               
산동면                                  0795      전라남도  구례군                        Y                               
용방면                                  0796      전라남도  구례군                        Y                               
토지면                                  0797      전라남도  구례군                        Y                               
공산면                                  0798      전라남도  나주시                        Y                               
금천면                                  0799      전라남도  나주시                        Y                               
남평읍                                  0800      전라남도  나주시                        Y                               
노안면                                  0801      전라남도  나주시                        Y                               
다도면                                  0802      전라남도  나주시                        Y                               
다시면                                  0803      전라남도  나주시                        Y                               
동강면                                  0804      전라남도  나주시                        Y                               
문평면                                  0805      전라남도  나주시                        Y                               
반남면                                  0806      전라남도  나주시                        Y                               
봉황면                                  0807      전라남도  나주시                        Y                               
산포면                                  0808      전라남도  나주시                        Y                               
세지면                                  0809      전라남도  나주시                        Y                               
왕곡면                                  0810      전라남도  나주시                        Y                               
고서면                                  0811      전라남도  담양군                        Y                               
금성면                                  0812      전라남도  담양군                        Y                               
남면                                    0813      전라남도  담양군                        Y                               
담양읍                                  0814      전라남도  담양군                        Y                               
대덕면                                  0815      전라남도  담양군                        Y                               
대전면                                  0816      전라남도  담양군                        Y                               
무정면                                  0817      전라남도  담양군                        Y                               
봉산면                                  0818      전라남도  담양군                        Y                               
수북면                                  0819      전라남도  담양군                        Y                               
용면                                    0820      전라남도  담양군                        Y                               
월산면                                  0821      전라남도  담양군                        Y                               
창평면                                  0822      전라남도  담양군                        Y                               
망운면                                  0823      전라남도  무안군                        Y                               
몽탄면                                  0824      전라남도  무안군                        Y                               
무안읍                                  0825      전라남도  무안군                        Y                               
삼향읍                                  0826      전라남도  무안군                        Y                               
운남면                                  0827      전라남도  무안군                        Y                               
일로읍                                  0828      전라남도  무안군                        Y                               
청계면                                  0829      전라남도  무안군                        Y                               
해제면                                  0830      전라남도  무안군                        Y                               
현경면                                  0831      전라남도  무안군                        Y                               
겸백면                                  0832      전라남도  보성군                        Y                               
노동면                                  0833      전라남도  보성군                        Y                               
득량면                                  0834      전라남도  보성군                        Y                               
문덕면                                  0835      전라남도  보성군                        Y                               
미력면                                  0836      전라남도  보성군                        Y                               
벌교읍                                  0837      전라남도  보성군                        Y                               
보성읍                                  0838      전라남도  보성군                        Y                               
복내면                                  0839      전라남도  보성군                        Y                               
웅치면                                  0840      전라남도  보성군                        Y                               
율어면                                  0841      전라남도  보성군                        Y                               
조성면                                  0842      전라남도  보성군                        Y                               
회천면                                  0843      전라남도  보성군                        Y                               
낙안면                                  0844      전라남도  순천시                        Y                               
별량면                                  0845      전라남도  순천시                        Y                               
상사면                                  0846      전라남도  순천시                        Y                               
서면                                    0847      전라남도  순천시                        Y                               
송광면                                  0848      전라남도  순천시                        Y                               
승주읍                                  0849      전라남도  순천시                        Y                               
외서면                                  0850      전라남도  순천시                        Y                               
월등면                                  0851      전라남도  순천시                        Y                               
주암면                                  0852      전라남도  순천시                        Y                               
해룡면                                  0853      전라남도  순천시                        Y                               
황전면                                  0854      전라남도  순천시                        Y                               
도초면                                  0855      전라남도  신안군                        Y                               
비금면                                  0856      전라남도  신안군                        Y                               
신의면                                  0857      전라남도  신안군                        Y                               
안좌면                                  0858      전라남도  신안군                        Y                               
암태면                                  0859      전라남도  신안군                        Y                               
압해읍                                  0860      전라남도  신안군                        Y                               
임자면                                  0861      전라남도  신안군                        Y                               
자은면                                  0862      전라남도  신안군                        Y                               
장산면                                  0863      전라남도  신안군                        Y                               
증도면                                  0864      전라남도  신안군                        Y                               
지도읍                                  0865      전라남도  신안군                        Y                               
팔금면                                  0866      전라남도  신안군                        Y                               
하의면                                  0867      전라남도  신안군                        Y                               
흑산면                                  0868      전라남도  신안군                        Y                               
남면                                    0869      전라남도  여수시                        Y                               
돌산읍                                  0870      전라남도  여수시                        Y                               
삼산면                                  0871      전라남도  여수시                        Y                               
소라면                                  0872      전라남도  여수시                        Y                               
율촌면                                  0873      전라남도  여수시                        Y                               
화양면                                  0874      전라남도  여수시                        Y                               
화정면                                  0875      전라남도  여수시                        Y                               
군남면                                  0876      전라남도  영광군                        Y                               
군서면                                  0877      전라남도  영광군                        Y                               
낙월면                                  0878      전라남도  영광군                        Y                               
대마면                                  0879      전라남도  영광군                        Y                               
묘량면                                  0880      전라남도  영광군                        Y                               
백수읍                                  0881      전라남도  영광군                        Y                               
법성면                                  0882      전라남도  영광군                        Y                               
불갑면                                  0883      전라남도  영광군                        Y                               
염산면                                  0884      전라남도  영광군                        Y                               
영광읍                                  0885      전라남도  영광군                        Y                               
홍농읍                                  0886      전라남도  영광군                        Y                               
군서면                                  0887      전라남도  영암군                        Y                               
금정면                                  0888      전라남도  영암군                        Y                               
덕진면                                  0889      전라남도  영암군                        Y                               
도포면                                  0890      전라남도  영암군                        Y                               
미암면                                  0891      전라남도  영암군                        Y                               
삼호읍                                  0892      전라남도  영암군                        Y                               
서호면                                  0893      전라남도  영암군                        Y                               
시종면                                  0894      전라남도  영암군                        Y                               
신북면                                  0895      전라남도  영암군                        Y                               
영암읍                                  0896      전라남도  영암군                        Y                               
학산면                                  0897      전라남도  영암군                        Y                               
고금면                                  0898      전라남도  완도군                        Y                               
군외면                                  0899      전라남도  완도군                        Y                               
금당면                                  0900      전라남도  완도군                        Y                               
금일읍                                  0901      전라남도  완도군                        Y                               
노화읍                                  0902      전라남도  완도군                        Y                               
보길면                                  0903      전라남도  완도군                        Y                               
생일면                                  0904      전라남도  완도군                        Y                               
소안면                                  0905      전라남도  완도군                        Y                               
신지면                                  0906      전라남도  완도군                        Y                               
약산면                                  0907      전라남도  완도군                        Y                               
완도읍                                  0908      전라남도  완도군                        Y                               
청산면                                  0909      전라남도  완도군                        Y                               
남면                                    0910      전라남도  장성군                        Y                               
동화면                                  0911      전라남도  장성군                        Y                               
북이면                                  0912      전라남도  장성군                        Y                               
북일면                                  0913      전라남도  장성군                        Y                               
북하면                                  0914      전라남도  장성군                        Y                               
삼계면                                  0915      전라남도  장성군                        Y                               
삼서면                                  0916      전라남도  장성군                        Y                               
서삼면                                  0917      전라남도  장성군                        Y                               
장성읍                                  0918      전라남도  장성군                        Y                               
진원면                                  0919      전라남도  장성군                        Y                               
황룡면                                  0920      전라남도  장성군                        Y                               
관산읍                                  0921      전라남도  장흥군                        Y                               
대덕읍                                  0922      전라남도  장흥군                        Y                               
부산면                                  0923      전라남도  장흥군                        Y                               
안양면                                  0924      전라남도  장흥군                        Y                               
용산면                                  0925      전라남도  장흥군                        Y                               
유치면                                  0926      전라남도  장흥군                        Y                               
장동면                                  0927      전라남도  장흥군                        Y                               
장평면                                  0928      전라남도  장흥군                        Y                               
장흥읍                                  0929      전라남도  장흥군                        Y                               
회진면                                  0930      전라남도  장흥군                        Y                               
고군면                                  0931      전라남도  진도군                        Y                               
군내면                                  0932      전라남도  진도군                        Y                               
의신면                                  0933      전라남도  진도군                        Y                               
임회면                                  0934      전라남도  진도군                        Y                               
조도면                                  0935      전라남도  진도군                        Y                               
지산면                                  0936      전라남도  진도군                        Y                               
진도읍                                  0937      전라남도  진도군                        Y                               
나산면                                  0938      전라남도  함평군                        Y                               
대동면                                  0939      전라남도  함평군                        Y                               
손불면                                  0940      전라남도  함평군                        Y                               
신광면                                  0941      전라남도  함평군                        Y                               
엄다면                                  0942      전라남도  함평군                        Y                               
월야면                                  0943      전라남도  함평군                        Y                               
학교면                                  0944      전라남도  함평군                        Y                               
함평읍                                  0945      전라남도  함평군                        Y                               
해보면                                  0946      전라남도  함평군                        Y                               
계곡면                                  0947      전라남도  해남군                        Y                               
마산면                                  0948      전라남도  해남군                        Y                               
문내면                                  0949      전라남도  해남군                        Y                               
북일면                                  0950      전라남도  해남군                        Y                               
북평면                                  0951      전라남도  해남군                        Y                               
산이면                                  0952      전라남도  해남군                        Y                               
삼산면                                  0953      전라남도  해남군                        Y                               
송지면                                  0954      전라남도  해남군                        Y                               
옥천면                                  0955      전라남도  해남군                        Y                               
해남읍                                  0956      전라남도  해남군                        Y                               
현산면                                  0957      전라남도  해남군                        Y                               
화산면                                  0958      전라남도  해남군                        Y                               
화원면                                  0959      전라남도  해남군                        Y                               
황산면                                  0960      전라남도  해남군                        Y                               
남면                                    0961      전라남도  화순군                        Y                               
능주면                                  0962      전라남도  화순군                        Y                               
도곡면                                  0963      전라남도  화순군                        Y                               
도암면                                  0964      전라남도  화순군                        Y                               
동면                                    0965      전라남도  화순군                        Y                               
동복면                                  0966      전라남도  화순군                        Y                               
북면                                    0967      전라남도  화순군                        Y                               
이서면                                  0968      전라남도  화순군                        Y                               
이양면                                  0969      전라남도  화순군                        Y                               
청풍면                                  0970      전라남도  화순군                        Y                               
춘양면                                  0971      전라남도  화순군                        Y                               
한천면                                  0972      전라남도  화순군                        Y                               
화순읍                                  0973      전라남도  화순군                        Y                               
고수면                                  0974      전라북도  고창군                        Y                               
고창읍                                  0975      전라북도  고창군                        Y                               
공음면                                  0976      전라북도  고창군                        Y                               
대산면                                  0977      전라북도  고창군                        Y                               
무장면                                  0978      전라북도  고창군                        Y                               
부안면                                  0979      전라북도  고창군                        Y                               
상하면                                  0980      전라북도  고창군                        Y                               
성내면                                  0981      전라북도  고창군                        Y                               
성송면                                  0982      전라북도  고창군                        Y                               
신림면                                  0983      전라북도  고창군                        Y                               
심원면                                  0984      전라북도  고창군                        Y                               
아산면                                  0985      전라북도  고창군                        Y                               
해리면                                  0986      전라북도  고창군                        Y                               
흥덕면                                  0987      전라북도  고창군                        Y                               
개정면                                  0988      전라북도  군산시                        Y                               
나포면                                  0989      전라북도  군산시                        Y                               
대야면                                  0990      전라북도  군산시                        Y                               
서수면                                  0991      전라북도  군산시                        Y                               
성산면                                  0992      전라북도  군산시                        Y                               
옥구읍                                  0993      전라북도  군산시                        Y                               
옥도면                                  0994      전라북도  군산시                        Y                               
옥산면                                  0995      전라북도  군산시                        Y                               
옥서면                                  0996      전라북도  군산시                        Y                               
임피면                                  0997      전라북도  군산시                        Y                               
회현면                                  0998      전라북도  군산시                        Y                               
공덕면                                  0999      전라북도  김제시                        Y                               
광활면                                  1000      전라북도  김제시                        Y                               
금구면                                  1001      전라북도  김제시                        Y                               
금산면                                  1002      전라북도  김제시                        Y                               
만경읍                                  1003      전라북도  김제시                        Y                               
백구면                                  1004      전라북도  김제시                        Y                               
백산면                                  1005      전라북도  김제시                        Y                               
봉남면                                  1006      전라북도  김제시                        Y                               
부량면                                  1007      전라북도  김제시                        Y                               
성덕면                                  1008      전라북도  김제시                        Y                               
용지면                                  1009      전라북도  김제시                        Y                               
죽산면                                  1010      전라북도  김제시                        Y                               
진봉면                                  1011      전라북도  김제시                        Y                               
청하면                                  1012      전라북도  김제시                        Y                               
황산면                                  1013      전라북도  김제시                        Y                               
금지면                                  1014      전라북도  남원시                        Y                               
대강면                                  1015      전라북도  남원시                        Y                               
대산면                                  1016      전라북도  남원시                        Y                               
덕과면                                  1017      전라북도  남원시                        Y                               
보절면                                  1018      전라북도  남원시                        Y                               
사매면                                  1019      전라북도  남원시                        Y                               
산내면                                  1020      전라북도  남원시                        Y                               
산동면                                  1021      전라북도  남원시                        Y                               
송동면                                  1022      전라북도  남원시                        Y                               
수지면                                  1023      전라북도  남원시                        Y                               
아영면                                  1024      전라북도  남원시                        Y                               
운봉읍                                  1025      전라북도  남원시                        Y                               
이백면                                  1026      전라북도  남원시                        Y                               
인월면                                  1027      전라북도  남원시                        Y                               
주생면                                  1028      전라북도  남원시                        Y                               
주천면                                  1029      전라북도  남원시                        Y                               
무주읍                                  1030      전라북도  무주군                        Y                               
무풍면                                  1031      전라북도  무주군                        Y                               
부남면                                  1032      전라북도  무주군                        Y                               
설천면                                  1033      전라북도  무주군                        Y                               
안성면                                  1034      전라북도  무주군                        Y                               
적상면                                  1035      전라북도  무주군                        Y                               
계화면                                  1036      전라북도  부안군                        Y                               
동진면                                  1037      전라북도  부안군                        Y                               
백산면                                  1038      전라북도  부안군                        Y                               
변산면                                  1039      전라북도  부안군                        Y                               
보안면                                  1040      전라북도  부안군                        Y                               
부안읍                                  1041      전라북도  부안군                        Y                               
상서면                                  1042      전라북도  부안군                        Y                               
위도면                                  1043      전라북도  부안군                        Y                               
주산면                                  1044      전라북도  부안군                        Y                               
줄포면                                  1045      전라북도  부안군                        Y                               
진서면                                  1046      전라북도  부안군                        Y                               
하서면                                  1047      전라북도  부안군                        Y                               
행안면                                  1048      전라북도  부안군                        Y                               
구림면                                  1049      전라북도  순창군                        Y                               
금과면                                  1050      전라북도  순창군                        Y                               
동계면                                  1051      전라북도  순창군                        Y                               
복흥면                                  1052      전라북도  순창군                        Y                               
